   Time[sec]         u[ft/s]           v[ft/s]           w[ft/s]           p[rad/s]          q[rad/s]          r[rad/s]          x[ft]             y[ft]             z[ft]             alpha[deg]        beta[deg]         phi[deg]          psi[deg]          eo                e1            
   2.548700000E+02   6.330101922E+02   0.000000000E+00   3.531565808E+01   0.000000000E+00  -6.473888017E-07   0.000000000E+00   1.615883120E+05   0.000000000E+00  -1.500001489E+04   3.193223047E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996114609E-01   0.000000000E+00
   2.548800000E+02   6.330101857E+02   0.000000000E+00   3.531565788E+01   0.000000000E+00  -6.482286611E-07   0.000000000E+00   1.615946520E+05   0.000000000E+00  -1.500001503E+04   3.193223062E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996114610E-01   0.000000000E+00
   2.548900000E+02   6.330101792E+02   0.000000000E+00   3.531565768E+01   0.000000000E+00  -6.490681839E-07   0.000000000E+00   1.616009919E+05   0.000000000E+00  -1.500001517E+04   3.193223077E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996114611E-01   0.000000000E+00
   2.549000000E+02   6.330101727E+02   0.000000000E+00   3.531565749E+01   0.000000000E+00  -6.499073697E-07   0.000000000E+00   1.616073319E+05   0.000000000E+00  -1.500001530E+04   3.193223092E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996114612E-01   0.000000000E+00
   2.549100000E+02   6.330101662E+02   0.000000000E+00   3.531565729E+01   0.000000000E+00  -6.507462181E-07   0.000000000E+00   1.616136718E+05   0.000000000E+00  -1.500001544E+04   3.193223107E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996114613E-01   0.000000000E+00
   2.549200000E+02   6.330101598E+02   0.000000000E+00   3.531565709E+01   0.000000000E+00  -6.515847288E-07   0.000000000E+00   1.616200117E+05   0.000000000E+00  -1.500001558E+04   3.193223122E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996114614E-01   0.000000000E+00
   2.549300000E+02   6.330101533E+02   0.000000000E+00   3.531565690E+01   0.000000000E+00  -6.524229016E-07   0.000000000E+00   1.616263517E+05   0.000000000E+00  -1.500001572E+04   3.193223137E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996114615E-01   0.000000000E+00
   2.549400000E+02   6.330101468E+02   0.000000000E+00   3.531565670E+01   0.000000000E+00  -6.532607362E-07   0.000000000E+00   1.616326916E+05   0.000000000E+00  -1.500001586E+04   3.193223152E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996114616E-01   0.000000000E+00
   2.549500000E+02   6.330101403E+02   0.000000000E+00   3.531565651E+01   0.000000000E+00  -6.540982321E-07   0.000000000E+00   1.616390316E+05   0.000000000E+00  -1.500001599E+04   3.193223166E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996114617E-01   0.000000000E+00
   2.549600000E+02   6.330101339E+02   0.000000000E+00   3.531565631E+01   0.000000000E+00  -6.549353892E-07   0.000000000E+00   1.616453715E+05   0.000000000E+00  -1.500001613E+04   3.193223181E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996114618E-01   0.000000000E+00
   2.549700000E+02   6.330101274E+02   0.000000000E+00   3.531565612E+01   0.000000000E+00  -6.557722070E-07   0.000000000E+00   1.616517115E+05   0.000000000E+00  -1.500001627E+04   3.193223196E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996114619E-01   0.000000000E+00
   2.549800000E+02   6.330101209E+02   0.000000000E+00   3.531565592E+01   0.000000000E+00  -6.566086853E-07   0.000000000E+00   1.616580514E+05   0.000000000E+00  -1.500001641E+04   3.193223211E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996114619E-01   0.000000000E+00
   2.549900000E+02   6.330101145E+02   0.000000000E+00   3.531565572E+01   0.000000000E+00  -6.574448239E-07   0.000000000E+00   1.616643914E+05   0.000000000E+00  -1.500001654E+04   3.193223226E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996114620E-01   0.000000000E+00
   2.550000000E+02   6.330101080E+02   0.000000000E+00   3.531565553E+01   0.000000000E+00  -6.582806222E-07   0.000000000E+00   1.616707313E+05   0.000000000E+00  -1.500001668E+04   3.193223241E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996114621E-01   0.000000000E+00
   2.550100000E+02   6.330101016E+02   0.000000000E+00   3.531565533E+01   0.000000000E+00  -6.591160801E-07   0.000000000E+00   1.616770713E+05   0.000000000E+00  -1.500001682E+04   3.193223256E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996114622E-01   0.000000000E+00
   2.550200000E+02   6.330100951E+02   0.000000000E+00   3.531565514E+01   0.000000000E+00  -6.599511973E-07   0.000000000E+00   1.616834112E+05   0.000000000E+00  -1.500001696E+04   3.193223271E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996114623E-01   0.000000000E+00
   2.550300000E+02   6.330100887E+02   0.000000000E+00   3.531565494E+01   0.000000000E+00  -6.607859734E-07   0.000000000E+00   1.616897511E+05   0.000000000E+00  -1.500001709E+04   3.193223285E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996114624E-01   0.000000000E+00
   2.550400000E+02   6.330100822E+02   0.000000000E+00   3.531565475E+01   0.000000000E+00  -6.616204081E-07   0.000000000E+00   1.616960911E+05   0.000000000E+00  -1.500001723E+04   3.193223300E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996114625E-01   0.000000000E+00
   2.550500000E+02   6.330100758E+02   0.000000000E+00   3.531565455E+01   0.000000000E+00  -6.624545012E-07   0.000000000E+00   1.617024310E+05   0.000000000E+00  -1.500001737E+04   3.193223315E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996114626E-01   0.000000000E+00
   2.550600000E+02   6.330100693E+02   0.000000000E+00   3.531565436E+01   0.000000000E+00  -6.632882522E-07   0.000000000E+00   1.617087710E+05   0.000000000E+00  -1.500001751E+04   3.193223330E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996114627E-01   0.000000000E+00
   2.550700000E+02   6.330100629E+02   0.000000000E+00   3.531565416E+01   0.000000000E+00  -6.641216609E-07   0.000000000E+00   1.617151109E+05   0.000000000E+00  -1.500001764E+04   3.193223345E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996114628E-01   0.000000000E+00
   2.550800000E+02   6.330100565E+02   0.000000000E+00   3.531565397E+01   0.000000000E+00  -6.649547270E-07   0.000000000E+00   1.617214509E+05   0.000000000E+00  -1.500001778E+04   3.193223360E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996114629E-01   0.000000000E+00
   2.550900000E+02   6.330100500E+02   0.000000000E+00   3.531565377E+01   0.000000000E+00  -6.657874502E-07   0.000000000E+00   1.617277908E+05   0.000000000E+00  -1.500001792E+04   3.193223374E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996114630E-01   0.000000000E+00
   2.551000000E+02   6.330100436E+02   0.000000000E+00   3.531565358E+01   0.000000000E+00  -6.666198302E-07   0.000000000E+00   1.617341308E+05   0.000000000E+00  -1.500001806E+04   3.193223389E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996114630E-01   0.000000000E+00
   2.551100000E+02   6.330100372E+02   0.000000000E+00   3.531565338E+01   0.000000000E+00  -6.674518666E-07   0.000000000E+00   1.617404707E+05   0.000000000E+00  -1.500001819E+04   3.193223404E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996114631E-01   0.000000000E+00
   2.551200000E+02   6.330100308E+02   0.000000000E+00   3.531565319E+01   0.000000000E+00  -6.682835591E-07   0.000000000E+00   1.617468106E+05   0.000000000E+00  -1.500001833E+04   3.193223419E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996114632E-01   0.000000000E+00
   2.551300000E+02   6.330100243E+02   0.000000000E+00   3.531565300E+01   0.000000000E+00  -6.691149075E-07   0.000000000E+00   1.617531506E+05   0.000000000E+00  -1.500001847E+04   3.193223433E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996114633E-01   0.000000000E+00
   2.551400000E+02   6.330100179E+02   0.000000000E+00   3.531565280E+01   0.000000000E+00  -6.699459115E-07   0.000000000E+00   1.617594905E+05   0.000000000E+00  -1.500001860E+04   3.193223448E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996114634E-01   0.000000000E+00
   2.551500000E+02   6.330100115E+02   0.000000000E+00   3.531565261E+01   0.000000000E+00  -6.707765706E-07   0.000000000E+00   1.617658305E+05   0.000000000E+00  -1.500001874E+04   3.193223463E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996114635E-01   0.000000000E+00
   2.551600000E+02   6.330100051E+02   0.000000000E+00   3.531565241E+01   0.000000000E+00  -6.716068847E-07   0.000000000E+00   1.617721704E+05   0.000000000E+00  -1.500001888E+04   3.193223478E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996114636E-01   0.000000000E+00
   2.551700000E+02   6.330099987E+02   0.000000000E+00   3.531565222E+01   0.000000000E+00  -6.724368534E-07   0.000000000E+00   1.617785104E+05   0.000000000E+00  -1.500001901E+04   3.193223492E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996114637E-01   0.000000000E+00
   2.551800000E+02   6.330099923E+02   0.000000000E+00   3.531565202E+01   0.000000000E+00  -6.732664764E-07   0.000000000E+00   1.617848503E+05   0.000000000E+00  -1.500001915E+04   3.193223507E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996114638E-01   0.000000000E+00
   2.551900000E+02   6.330099859E+02   0.000000000E+00   3.531565183E+01   0.000000000E+00  -6.740957534E-07   0.000000000E+00   1.617911902E+05   0.000000000E+00  -1.500001929E+04   3.193223522E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996114639E-01   0.000000000E+00
   2.552000000E+02   6.330099795E+02   0.000000000E+00   3.531565164E+01   0.000000000E+00  -6.749246840E-07   0.000000000E+00   1.617975302E+05   0.000000000E+00  -1.500001942E+04   3.193223537E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996114640E-01   0.000000000E+00
   2.552100000E+02   6.330099731E+02   0.000000000E+00   3.531565144E+01   0.000000000E+00  -6.757532681E-07   0.000000000E+00   1.618038701E+05   0.000000000E+00  -1.500001956E+04   3.193223551E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996114641E-01   0.000000000E+00
   2.552200000E+02   6.330099667E+02   0.000000000E+00   3.531565125E+01   0.000000000E+00  -6.765815052E-07   0.000000000E+00   1.618102101E+05   0.000000000E+00  -1.500001970E+04   3.193223566E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996114642E-01   0.000000000E+00
   2.552300000E+02   6.330099603E+02   0.000000000E+00   3.531565106E+01   0.000000000E+00  -6.774093951E-07   0.000000000E+00   1.618165500E+05   0.000000000E+00  -1.500001983E+04   3.193223581E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996114643E-01   0.000000000E+00
   2.552400000E+02   6.330099539E+02   0.000000000E+00   3.531565086E+01   0.000000000E+00  -6.782369374E-07   0.000000000E+00   1.618228900E+05   0.000000000E+00  -1.500001997E+04   3.193223595E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996114644E-01   0.000000000E+00
   2.552500000E+02   6.330099475E+02   0.000000000E+00   3.531565067E+01   0.000000000E+00  -6.790641319E-07   0.000000000E+00   1.618292299E+05   0.000000000E+00  -1.500002011E+04   3.193223610E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996114645E-01   0.000000000E+00
   2.552600000E+02   6.330099412E+02   0.000000000E+00   3.531565047E+01   0.000000000E+00  -6.798909783E-07   0.000000000E+00   1.618355699E+05   0.000000000E+00  -1.500002024E+04   3.193223625E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996114646E-01   0.000000000E+00
   2.552700000E+02   6.330099348E+02   0.000000000E+00   3.531565028E+01   0.000000000E+00  -6.807174761E-07   0.000000000E+00   1.618419098E+05   0.000000000E+00  -1.500002038E+04   3.193223640E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996114646E-01   0.000000000E+00
   2.552800000E+02   6.330099284E+02   0.000000000E+00   3.531565009E+01   0.000000000E+00  -6.815436253E-07   0.000000000E+00   1.618482497E+05   0.000000000E+00  -1.500002052E+04   3.193223654E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996114647E-01   0.000000000E+00
   2.552900000E+02   6.330099220E+02   0.000000000E+00   3.531564990E+01   0.000000000E+00  -6.823694253E-07   0.000000000E+00   1.618545897E+05   0.000000000E+00  -1.500002065E+04   3.193223669E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996114648E-01   0.000000000E+00
   2.553000000E+02   6.330099157E+02   0.000000000E+00   3.531564970E+01   0.000000000E+00  -6.831948760E-07   0.000000000E+00   1.618609296E+05   0.000000000E+00  -1.500002079E+04   3.193223684E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996114649E-01   0.000000000E+00
   2.553100000E+02   6.330099093E+02   0.000000000E+00   3.531564951E+01   0.000000000E+00  -6.840199770E-07   0.000000000E+00   1.618672696E+05   0.000000000E+00  -1.500002093E+04   3.193223698E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996114650E-01   0.000000000E+00
   2.553200000E+02   6.330099029E+02   0.000000000E+00   3.531564932E+01   0.000000000E+00  -6.848447280E-07   0.000000000E+00   1.618736095E+05   0.000000000E+00  -1.500002106E+04   3.193223713E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996114651E-01   0.000000000E+00
   2.553300000E+02   6.330098966E+02   0.000000000E+00   3.531564912E+01   0.000000000E+00  -6.856691287E-07   0.000000000E+00   1.618799495E+05   0.000000000E+00  -1.500002120E+04   3.193223727E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996114652E-01   0.000000000E+00
   2.553400000E+02   6.330098902E+02   0.000000000E+00   3.531564893E+01   0.000000000E+00  -6.864931788E-07   0.000000000E+00   1.618862894E+05   0.000000000E+00  -1.500002133E+04   3.193223742E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996114653E-01   0.000000000E+00
   2.553500000E+02   6.330098838E+02   0.000000000E+00   3.531564874E+01   0.000000000E+00  -6.873168780E-07   0.000000000E+00   1.618926293E+05   0.000000000E+00  -1.500002147E+04   3.193223757E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996114654E-01   0.000000000E+00
   2.553600000E+02   6.330098775E+02   0.000000000E+00   3.531564855E+01   0.000000000E+00  -6.881402260E-07   0.000000000E+00   1.618989693E+05   0.000000000E+00  -1.500002161E+04   3.193223771E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996114655E-01   0.000000000E+00
   2.553700000E+02   6.330098711E+02   0.000000000E+00   3.531564835E+01   0.000000000E+00  -6.889632225E-07   0.000000000E+00   1.619053092E+05   0.000000000E+00  -1.500002174E+04   3.193223786E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996114656E-01   0.000000000E+00
   2.553800000E+02   6.330098648E+02   0.000000000E+00   3.531564816E+01   0.000000000E+00  -6.897858672E-07   0.000000000E+00   1.619116492E+05   0.000000000E+00  -1.500002188E+04   3.193223800E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996114657E-01   0.000000000E+00
   2.553900000E+02   6.330098584E+02   0.000000000E+00   3.531564797E+01   0.000000000E+00  -6.906081597E-07   0.000000000E+00   1.619179891E+05   0.000000000E+00  -1.500002201E+04   3.193223815E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996114658E-01   0.000000000E+00
   2.554000000E+02   6.330098521E+02   0.000000000E+00   3.531564778E+01   0.000000000E+00  -6.914300998E-07   0.000000000E+00   1.619243290E+05   0.000000000E+00  -1.500002215E+04   3.193223830E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996114659E-01   0.000000000E+00
   2.554100000E+02   6.330098458E+02   0.000000000E+00   3.531564758E+01   0.000000000E+00  -6.922516873E-07   0.000000000E+00   1.619306690E+05   0.000000000E+00  -1.500002229E+04   3.193223844E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996114660E-01   0.000000000E+00
   2.554200000E+02   6.330098394E+02   0.000000000E+00   3.531564739E+01   0.000000000E+00  -6.930729216E-07   0.000000000E+00   1.619370089E+05   0.000000000E+00  -1.500002242E+04   3.193223859E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996114661E-01   0.000000000E+00
   2.554300000E+02   6.330098331E+02   0.000000000E+00   3.531564720E+01   0.000000000E+00  -6.938938027E-07   0.000000000E+00   1.619433489E+05   0.000000000E+00  -1.500002256E+04   3.193223873E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996114662E-01   0.000000000E+00
   2.554400000E+02   6.330098268E+02   0.000000000E+00   3.531564701E+01   0.000000000E+00  -6.947143301E-07   0.000000000E+00   1.619496888E+05   0.000000000E+00  -1.500002269E+04   3.193223888E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996114663E-01   0.000000000E+00
   2.554500000E+02   6.330098204E+02   0.000000000E+00   3.531564682E+01   0.000000000E+00  -6.955345036E-07   0.000000000E+00   1.619560288E+05   0.000000000E+00  -1.500002283E+04   3.193223902E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996114664E-01   0.000000000E+00
   2.554600000E+02   6.330098141E+02   0.000000000E+00   3.531564662E+01   0.000000000E+00  -6.963543228E-07   0.000000000E+00   1.619623687E+05   0.000000000E+00  -1.500002296E+04   3.193223917E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996114665E-01   0.000000000E+00
   2.554700000E+02   6.330098078E+02   0.000000000E+00   3.531564643E+01   0.000000000E+00  -6.971737875E-07   0.000000000E+00   1.619687086E+05   0.000000000E+00  -1.500002310E+04   3.193223931E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996114666E-01   0.000000000E+00
   2.554800000E+02   6.330098015E+02   0.000000000E+00   3.531564624E+01   0.000000000E+00  -6.979928973E-07   0.000000000E+00   1.619750486E+05   0.000000000E+00  -1.500002324E+04   3.193223946E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996114667E-01   0.000000000E+00
